author_id,name
11735,Alan Dean Foster
11746,Lorrie Moore
11759,John Helfer
11761,Diane Duane
11762,Jeff Rovin
11777,John Cleese
11781,Alan Bennett
11784,David R. Hawkins
11789,William Manchester
11798,Stephen Batchelor
11858,Virginia Kantra
11859,Sunny
11889,Ellen Kushner
11905,Nancy E. Krulik
11906,Elizabeth Ann Scarborough
11912,Jude Watson
11921,Rafe Martin
11957,James Scott Bell
12007,Arthur Morey
12034,Carol Shields
12041,Charley Boorman
12052,Gardner Dozois
12072,Richard Seaver
12076,Russell Hoban
12080,Ralph Waldo Emerson
12146,Kathryn Hughes
12180,Francine Prose
12328,Jeremy Robinson
12339,Michael Marshall Smith
12350,Sherwood Smith
12352,Anne Easter Smith
12398,Michael Tanner
12407,Ben Bova
12424,Brian Michael Bendis
12425,Robert Kirkman
12427,Ryan Sook
12429,Frazer Irving
12431,Salvador Larroca
12432,Leinil Francis Yu
12433,Adrian McKinty
12434,Gerard Doyle
12437,Gary Shteyngart
12441,Ori Brafman
12444,Bill Willingham
12447,Arnold Lobel
12454,Carol Higgins Clark
12455,Thomas Harris
12470,Michael Connelly
12474,David Dukes
12476,Joe Haldeman
12479,Timothy Zahn
12504,Karin Slaughter
12521,William Goldman
12531,Theodore Sturgeon
12532,Terry Carr
12534,Larry Niven
12535,David Morrell
12537,Michael Reaves
12539,Henry Slesar
12540,Robert Bloch
12542,Bernard Cornwell
12546,Stephen Hunter
12577,Douglas Preston
12580,Jerry Oltion
12581,Cory Doctorow
12584,E.L. Doctorow
12589,Steven Millhauser
12605,Mario Puzo
12609,Jose Luis Garcia-Lopez
12641,Yvon Chouinard
12665,Cecily von Ziegesar
12667,Jess Walter
12672,Karen Traviss
12673,Andy McNab
12676,Heather O'Neill
12691,Barry Denenberg
12695,Christina Dodd
12696,Jerry Spinelli
12712,Rob Thomas
12726,Chris Bachalo
12728,Darrell Schweitzer
12732,Grant Morrison
12733,Jon J. Muth
12736,Mark Millar
12737,Steve Yeowell
12738,Jae Lee
12739,Jose Villarrubia
12740,Klaus Janson
12741,Tom Derenick
12742,John Paul Leon
12754,Ethan Van Sciver
12757,Christopher J. Priest
12762,Phil Jimenez
12771,Darick Robertson
12772,Warren Ellis
12773,Rodney Ramos
12775,John Cassaday
12793,Charles Darwin
12801,Joe Quesada
12802,Bill Jemas
12803,Paul Jenkins
12806,Hannah Arendt
12815,Carl Zimmer
12833,Irving Stone
12855,Neil deGrasse Tyson
12860,Yasuhiro Nightow
12897,Tod Goldberg
12898,Stephen Chbosky
12915,Jane Green
12930,Ellen Levine
12936,Eric Jerome Dickey
12937,Brenda Novak
12940,Elmore Leonard
12942,Judy Blume
12948,Rumiko Takahashi
12949,Greg Keyes
12950,Wendelin Van Draanen
12964,Beth Ann Fennelly
12980,Stephen R. Donaldson
12981,Andrea Davis Pinkney
12984,Joseph Kanon
12990,Jilliane Hoffman
12991,Nina Kiriki Hoffman
13004,Max Brod
13005,Ernst Kaiser
13006,Willa Muir
13007,Edwin Muir
13009,Gilles Deleuze
13014,Vivian Vande Velde
13022,Kaoru Mori
13026,Glen Cook
13072,Patrick McGrath
13078,Kingsley Amis
13081,Hanif Kureishi
13084,Roland Barthes
13090,Frank Bruni
13091,Jan Morris
13093,Muriel Spark
13139,Rachel Cohn
13195,Marion Dane Bauer
13199,Alain de Botton
13229,Julia Cameron
13234,Sandra Cisneros
13263,Edith Hamilton
13265,Alex Ross
13275,Charles Bukowski
13285,Dave Gibbons
13290,Michael Hague
13291,Walter Dean Myers
13311,Al Franken
13330,Inger Edelfeldt
13359,Sam Kieth
13360,William L. Shirer
13362,Priscilla Shirer
13364,Sy Montgomery
13369,Betty MacDonald
13370,Emily Giffin
13371,Loren D. Estleman
13388,Shirley Jackson
13424,Javier Cercas
13450,Gabriel Garcia Marquez
13460,Ann Charters
13554,Carolyn Brown
13589,Megan McDonald
13599,Kate Egan
13623,Michael Ruhlman
13632,Wendell Minor
13634,Richard Stark
13635,Anne Stuart
13652,David Almond
13661,Victor Hugo
13663,Kate DiCamillo
13677,Gail Carson Levine
13681,Peter David
13728,Alvin Schwartz
13730,R.L. Stine
13747,George W. Bush
13757,Lisa Jackson
13778,Bill Watterson
13792,Howard Marks
13799,Paul Ekman
13835,Pablo Marcos Studio
13843,Jim Crace
13847,Charles Baudelaire
13851,Nicholas P. White
13878,Kevin Crossley-Holland
13879,Snorri Sturluson
13891,Rosalind Miles
13898,P.D. Eastman
13900,Alexandra Fuller
13901,Richard Scarry
13903,Andrew Delbanco
13944,August Wilson
13957,Scott Westerfeld
13974,Mark Z. Danielewski
13977,John Guare
14002,S.M. Stirling
14022,Kevin Nowlan
14026,Edna Hatlestad Hong
14027,Howard Vincent Hong
14032,Connie Willis
14053,Simon Winchester
14055,Thomas Cahill
14075,John Speirs
14078,David Brin
14079,Jay McInerney
14080,Colum McCann
14105,Molly Bang
14141,Alexandra Robbins
14150,Martha Grimes
14151,Craig Thompson
14160,Marilyn French
14163,William Johnston
14164,Shusaku Endo
14190,Galileo Galilei
14199,Laurence Yep
14210,Reza Aslan
14219,John Ringo
14220,George MacDonald Fraser
14255,Danielle Steel
14256,Deborah Hopkinson
14269,Natsuo Kirino
14291,Anne Born
14294,Esmeralda Santiago
14296,John M. Perkins
14304,Peter Gross
14311,Camille Kingsolver
14313,James D. Watson
14392,Erin McKean
14403,Ambrose Bierce
14454,Michael Swanwick
14461,Scott Lobdell
14469,Lauren Willig
14470,Hotaru Odagiri
14471,Satoru Kannagi
14473,James M. Cain
14474,Laura Godwin
14521,Mircea Eliade
14525,Ram Dass
14532,George Saintsbury
14577,Jen Lancaster
14600,Burton G. Malkiel
14610,Brad Meltzer
14613,Stuart Immonen
14617,Margaret Peterson Haddix
14623,Ralph Steadman
14635,Robert McCloskey
14655,Jeff Shaara
14805,Xenophon
14824,Walter Kaufmann
14828,Makoto Inoue
14920,John Rocco
14965,Garth Ennis
14989,Vince Flynn
15018,Stephen Leigh
15020,Mary Burton
15076,Laura Allred
15078,Michael Golden
15083,John Byrne
15085,Frank Miller
15086,Barry Windsor-Smith
15087,John Bolton
15089,Alan Davis
15090,Jim Lee
15091,Chris Claremont
15123,Carlo Collodi
15128,Russell Banks
15141,Cristina Garcia
15151,Zora Neale Hurston
15248,Flann O'Brien
15291,Jeff Grubb
15292,Rachel Caine
15321,Confucius
15328,John Hersey
15337,Joseph Bruchac
15402,Adam Hochschild
15412,Jerry B. Jenkins
15420,Ed Young
15429,Norman Rush
15435,William Carlos Williams
15450,Virginia Lee Burton
15458,Alan Jolis
15460,Sandra Blakeslee
15496,Amos Oz
15516,Erich Segal
15538,Mikhail Lermontov
15543,Alan Hollinghurst
15544,Walter Kirn
15553,David Lasky
15568,Charles Kingsley
15569,Peggy Orenstein
15590,Mary  Stewart
15591,Emma Goldman
15619,Michael Ende
15811,Rebecca Solnit
15819,Guy Debord
15830,Sarah Dunant
15854,Jerome Klinkowitz
15872,Rick Riordan
15873,Cornelia Funke
15882,Nicholson Baker
15890,Trudi Canavan
15905,Thomas Hardy
15907,Tom Perrotta
15923,Georges Perec
15924,Gilbert Adair
15926,David Bellos
15929,Aram Saroyan
15949,Margaret Cho
15957,Raymond Queneau
15967,Christopher Prendergast
15975,Edmund White
15987,Shana Abe
15991,William Gaddis
16001,Steven Moore
16002,William Trevor
16024,Greg Bear
16028,Don Perrin
16033,Denise Little
16070,Alexander Pushkin
16094,Lois McMaster Bujold
16114,Chip Kidd
16141,Kathleen Shannon
16147,Harry Harrison
16166,Elliot Aronson
16191,Rob Inglis
16201,Niccolo Machiavelli
16202,Elizabeth Hoyt
16204,Edward Rutherfurd
16207,Skip Williams
16208,Monte Cook
16209,Jonathan Tweet
16218,Christopher Moore
16223,Arthur Phillips
16244,John Bunyan
16264,Allegra Goodman
16266,Kent Haruf
16270,Louise Doughty
16272,Michel Faber
16290,Donna Leon
16291,Peter Tremayne
16304,Julianna Baggott
16319,Suetonius
16350,Peter Robb
16380,Carl Sandburg
16461,David Wiesner
16481,Richard Price
16494,Sebastian Junger
16496,Richard K. Morgan
16522,John Burgoyne
16541,Tony Horwitz
16549,Elizabeth Peters
16560,Dan Chaon
16587,Kelly Sue DeConnick
16589,Kara
16591,Lee Chi-Hyong
16593,Sam Harris
16628,Walter Farley
16652,John Howard Griffin
16667,Isaac Asimov
16747,Robert Musil
16807,Bryan Lee O'Malley
16839,James Thurber
16865,Timothy Findley
16881,Peter Ackroyd
16892,Michael Shaara
16902,Mohsin Hamid
16904,Richard Bach
16927,Dashiell Hammett
16939,Michael Moorcock
16961,Linda Howard
16962,Charlie Adlard
16965,Tony Moore
16966,Cliff Rathburn
17010,Kristin Cast
17015,P.C. Cast
17029,Brian Azzarello
17054,Kim Harrison
17055,Jim Harrison
17059,Lynsay Sands
17060,Lori Handeland
17061,Charlaine Harris
17063,Susan Krinard
17064,Maggie Shayne
17065,J.D. Robb
17070,G.M.A. Grube
17082,Amelia Atwater-Rhodes
17131,Arlette Elkaim-Sartre
17142,Edmund Burke
17148,Elizabeth Alexander
17152,Chuck Wendig
17208,Sharon Salzberg
17212,Marcus Aurelius
17216,Peter Lerangis
17219,Arthur Koestler
17241,Michel de Montaigne
17272,Kohta Hirano
17290,Maxine Hong Kingston
17293,Susan Donovan
17297,Marianne Williamson
17326,Erskine Caldwell
17333,Charlotte Hughes
17365,Tony Ross
17366,John Waters
17370,Bruce R. Cordell
17384,Hans Magnus Enzensberger
17406,Alethea Nibley
17434,Alex Haley
17435,Malcolm X
17436,George Breitman
17444,Randy DuBurke
17476,Aaron Lopresti
17501,Henry Fielding
17505,Samuel Richardson
17509,Patrick Larkin
17526,Gayle Lynds
17541,Robert Newton Peck
17553,Anne Rampling
17577,Diane Wood Middlebrook
17595,Adam Mansbach
17597,Lori Foster
17613,Lawrence Block
17623,D.H. Lawrence
17674,V.S. Ramachandran
17729,Graham McNeill
17734,Jan Strnad
17737,Gary Erskine
17739,Michael A. Stackpole
17744,W. Haden Blackman
17773,Jon Spence
17796,Kelley Puckett
17854,Bertrand Russell
17861,Richard H. Popkin
17877,Albert Hofstadter
17910,Mark  Johnson
17940,Jacob Needleman
18015,Joss Whedon
18062,James Herriot
18064,Isabelle Brent
18067,Georgette Heyer
18101,Jeff MacNelly
18111,Tony Abbott
18119,Joe Kelly
18130,Carol Goodman
18149,Tess Gerritsen
18172,Jan Berenstain
18175,Laura Florand
18217,Lawrence Kasdan
18237,Peter Lynch
18253,Ramsey Campbell
18282,Lisa Gardner
18292,Raymond Benson
18313,Jim Starlin
18317,Knut Hamsun
18327,Greg Rucka
18341,Stewart O'Nan
18351,Douglas E. Winter
18357,Jennifer Traig
18393,Andrew Lang
18409,Ian McKellen
18411,Clive Cussler
18445,Lisa Unger
18451,Jill Murphy
18454,Whitley Strieber
18479,Margaret Wise Brown
18480,Clement Hurd
18507,Robyn Sisman
18514,Claire Tomalin
18521,James Hillman
18525,Gail Godwin
18540,T.S. Eliot
18581,Leonard Mustazza
18684,Donna Jo Napoli
18704,Charles Wheelan
18708,Desmond Morris
18710,Amy Hempel
18741,Max Barry
18752,Gloria Naylor
18791,Guy de Maupassant
18800,Michio Kaku
18810,John Ostrander
18819,Joanne Fluke
18833,Dave Stewart
18834,Paul Lee
18854,Jim Fergus
18856,Roger Angell
18874,Susan Hill
18879,Kim Newman
18880,Marta Acosta
18881,Susan J. Wolfson
18907,Gregory David Roberts
18930,Anya Seton
18959,Syd Hoff
18969,Alyssa Satin Capucilli
18976,S. Hussain Zaidi
18985,Max Beerbohm
19005,Jennifer Crusie
19006,Bob Mayer
19012,Eileen Dreyer
19020,Greg Land
19026,Susan Jane Gilman
19038,Kay Redfield Jamison
19051,Elizabeth Lowell
19053,Carolyn Meyer
19093,Sara Zarr
19106,Donna Freitas
19109,Stephen Jay Gould
19146,Vicki Constantine Croke
19277,Cary F. Baynes
19291,D'Israeli
19305,Jeffrey Ford
19316,Peter Mayle
19332,Judy Hall
19405,Thomas Mann
19427,Charles Moore
19428,Thomas J. Harper
19439,Stephen Briggs
19441,Jack Cohen
19443,David Langford
19445,Peter Milligan
19467,Harold Coyle
19472,David Drake
19475,Katherine Kurtz
19486,Dirk Cussler
19522,John Maddox Roberts
19546,Jennifer Armstrong
19564,Neal Shusterman
19595,Vasily Grossman
19630,Robert Fulghum
19634,Jonathan Ryder
19636,Larry Bond
19662,Lee Iacocca
19683,Karen Abbott
19696,Greg Iles
19697,Robin Cook
19706,Jack Higgins
19708,Leon Uris
19739,Lester del Rey
19753,Og Mandino
19811,Terri Blackstock
19823,Sylvia Day
19838,Jerry Seinfeld
19860,James Cameron
19879,Stephen Crane
19886,Doug Moench
19909,Sarah Mayberry
19916,Jonathan Coe
19928,Gary Larson
19929,Tim Winton
19954,Christopher Pike
19968,John Lennon
19971,Teresa Medeiros
20022,Michel Lacombe
20025,Travel Foreman
20028,John Jackson Miller
20030,Drew Karpyshyn
20034,Donald F. Glut
20035,James Kahn
20041,Brad Anderson
20048,Ryan Benjamin
20058,Steven Barnes
20072,John G. Neihardt
20105,Joseph Campbell
20107,Bill Moyers
20125,Bob Spitz
20136,Philip Norman
20248,J.R. Ward
20255,Roger Garland
20258,Lisa Scottoline
20295,Stephen Baxter
20322,Stephan Pastis
20323,Joe Kubert
20331,Lawrence Watt-Evans
20357,Chelsea Handler
20411,Lawrence Hill
20435,Nicholas Royle
20493,Brian Wood
20513,Ed Greenwood
20524,Anthony Trollope
20561,F. Paul Wilson
20598,August Derleth
20602,Brian Lumley
20659,Jack McCallum
20704,Terry McMillan
20838,Jane Gardam
20842,Georges Bataille
20849,Rosamunde Pilcher
20850,Walter Mosley
20903,Chretien de Troyes
20936,David Lubar
20983,Shayla Black
20987,Julie Anne Long
20989,Melissa Kantor
21007,Eugenia Kim
21050,Chang-rae Lee
21077,Karl Pilkington
21109,Claire Lamont
21155,Susan Wiggs
21158,Nancy Kress
21165,Patricia Wright
21187,Shane Weller
21189,Marian Leighton
21198,Cara Lockwood
21215,Lyudmila Ulitskaya
21246,Gretchen Rubin
21345,Kadir Nelson
21346,David Shannon
21387,Mary Kay Andrews
21477,Nevil Shute
21499,Howard C. Cutler
21550,Jim Shepard
21559,Nassim Nicholas Taleb
21573,Robert Altman
21574,Charles Burns
21578,Edward Gorey
21616,Ann M. Martin
21618,Raina Telgemeier
21625,Lilian Jackson Braun
21660,John Bayley
21665,Ronda Thompson
21674,Amy Krouse Rosenthal
21701,Mari Mancusi
21708,David Hahn
21709,Frank Quitely
21748,Ilona Andrews
21764,Tania Zamorsky
21778,Juan Rulfo
21798,Betty Friedan
21818,Tom Quirk
21908,Nina Malkin
21911,Melissa de la Cruz
21912,Aimee Friedman
21978,Elinor M. Brent-Dyer
21981,Robin Wasserman
21982,Alison Bechdel
22004,Charles C. Mann
22017,Allison Pearson
22018,Mervyn Peake
22033,Brian Tracy
22050,Nikki Giovanni
22067,C.S. Harris
22075,Ken Wilber
22098,Stephanie Calmenson
22159,Jessica Park
22301,Peter Occhiogrosso
22302,Frank Zappa
22339,Henning Mankell
22364,Deborah Jones
22370,Jill Shalvis
22395,Mortimer J. Adler
22404,Marvin Karlins
22405,Joe Navarro
22476,Susan Minot
22485,Jacqueline Susann
22493,Irene Nemirovsky
22496,Vikram Chandra
22504,Joanna Cole
22515,Mario Vargas Llosa
22528,Karen Essex
22542,Megan Whalen Turner
22543,Meredith Ann Pierce
22548,Emma Bull
22580,Julie Orringer
22585,James Knowles
22602,Jacqueline Wilson
22636,Leah Wilson
22645,Gregory Benford
22653,John Seelye
22663,Cara Black
22665,Diane Setterfield
22671,Sean Phillips
22692,Pauline Reage
22694,Flannery O'Connor
22698,Richard Llewellyn
22721,Marcus J. Borg
22722,Roger Stern
22723,Jerry Ordway
22796,Laurence Sterne
22832,Jim Carroll
22899,John Jeremiah Sullivan
22996,Frederik Pohl
23001,Fritz Leiber
23012,Clifford D. Simak
23013,Edmund Morris
23044,Tom Kelley
23056,Julia Scheeres
23067,Dan Barker
23069,Gene Wolfe
23113,John Brunner
23122,Chad Oliver
23124,Eric Frank Russell
23129,Robertson Davies
23138,Mary Hoffman
23144,Scott Edelman
23157,Dick King-Smith
23284,Julian May
23294,Suzanne Enoch
23389,Elizabeth Warren
23394,Frederick Exley
23419,Christopher Priest
23497,John Heilemann
23503,Vonda N. McIntyre
23510,Upton Sinclair
23511,Rita Mae Brown
23513,Paul Kemprecos
23514,Craig Dirgo
23559,Roger MacBride Allen
23561,Michael P. Kube-McDowell
23573,Lane Smith
23607,Alex Kotlowitz
23613,Emma Donoghue
23625,Jill Mansell
23627,Julie Guinard
23658,Jan Kott
23663,Gail Kern Paster
23704,Jonathan Carroll
23722,Donna VanLiere
23788,Martin Sorrell
23798,Neal Bascomb
23821,Eleanor Estes
23890,Laura Kinsale
23894,Cressida Cowell
23895,Douglas Niles
23897,Harold G. Moore
23898,Joseph L. Galloway
23906,Carlo D'Este
23962,Peter Conradi
23987,Joanna Weaver
23988,Mary Oliver
24009,Meljean Brook
24197,Michael Koryta
24349,Betty Mahmoody
24358,Nell Freudenberger
24375,Kyra Davis
24390,Edward Said
24391,Robert Browning
24409,Amanda Eyre Ward
24425,Donald Barthelme
24508,Salvador Plascencia
24514,Brian K. Vaughan
24534,Emily Barr
24556,Sara Gruen
24558,Ann Hood
24595,Tony Harris
24597,Billy Tan
24599,Ben Templesmith
24602,Chris Weston
24604,Colleen Doran
24605,Adi Granov
24610,Kiyohiko Azuma
24648,Faye Perozich
24655,Sharon Kay Penman
24659,Stephen Lang
24684,Ryan Stegman
24689,Harlan Coben
24690,John D. MacDonald
24694,David Bradshaw
24695,Masha Gessen
24732,Andrea Levy
24758,Margaret Jull Costa
24759,Luis Fernando Verissimo
24777,Sam Garrett
24781,Dan Slott
24818,Frank Beddor
24820,Ron Rash
24827,David Wellington
24830,Paul Stewart
24846,Shelby Foote
24891,Elizabeth Noble
24892,Andrew Sean Greer
24902,Kelly Link
24956,Dorothy Parker
24957,Brendan Gill
24978,Maya Banks
25002,Aaron Asher
25022,Jean Rhys
25027,Graham Joyce
25031,Marc Brown
25032,Melanie Marks
25052,Brandon Mull
25092,Victoria Holt
25169,Charles Petzold
25217,Mark Victor Hansen
25281,Ian Frazier
25307,Robin Hobb
25322,Miguel Sousa Tavares
25334,Sarah Waters
25355,Anthea Bell
25366,Joanne Greenberg
25372,Hugh Laurie
25375,Peter F. Hamilton
25376,Ian McDonald
25377,Anthony Thwaite
25385,Justin Kaplan
25421,Tony DiTerlizzi
25422,Holly Black
25423,John Piper
25484,Barbara Bray
25492,Nikki Grimes
25523,Pauline Baynes
25541,John Escott
25545,Oriana Fallaci
25563,Kakuzo Okakura
25573,Stefan Zweig
25574,Benito Perez Galdos
25575,Ruben Dario
25619,Henryk Sienkiewicz
25694,Angel Gonzalez
25707,Francisco Umbral
25765,Elizabeth Chadwick
25809,Lewis Nordan
25824,Julio Cortazar
25836,Foster W. Cline
25838,Sam McBratney
25847,Lester Bangs
25864,John Fante
25883,Robert J. Sawyer
25885,symyn dnshwr
25892,Thomas King
25926,Firoozeh Dumas
25947,Tad Hills
26024,Simon Beckett
26082,Albert Uderzo
26090,William  Kennedy
26110,John Weisman
26111,Richard Marcinko
26163,Jonathan Tropper
26170,Brian  Williams
26207,Marilyn Pappano
26219,Norman F. Cantor
26242,Harriet Beecher Stowe
26250,Patricia McCormick
26291,Suza Scalora
26293,Ross King
26306,Natsuki Takaya
26335,Hubert Selby Jr.
26372,Kathy Reichs
26405,Camille Rose Garcia
26413,Lori Lansens
26414,Shelley Jackson
26417,Karen Russell
26457,Rosemary Sutcliff
26480,Nina Baym
26546,Wen Spencer
26615,Hugh Aplin
26638,Claire LaZebnik
26656,William Beckford
26735,Valerie Tripp
26738,Cheyenne McCray
26750,Adolfo Munoz Garcia
26752,Nieves Martin Azofra
26767,Lucius Shepard
26770,Ellis Avery
26791,Sarah Strohmeyer
26797,Robert J. Schwalb
26811,Dan Brereton
26813,Al Sarrantonio
26819,Lois Duncan
26826,Anna Gavalda
26839,Jim Benton
26853,Bertolt Brecht
26874,William Steig
26878,Isobelle Carmody
26886,Stan Berenstain
26891,Sara Ryan
26897,Anne Bishop
26906,Steven Gould
26917,Tony Hillerman
26930,J. Sheridan Le Fanu
26935,Nancy Kilpatrick
26953,Tarquin Hall
26957,Gerald Durrell
26970,Alistair MacLean
26975,Gary Zukav
26977,John P. Kotter
26993,Maureen Howard
27003,Ignes Sodre
27017,Tim Dorsey
27069,Richard Yates
27075,Gahan Wilson
27082,Arianna Huffington
27100,Michael Scott
27112,Richard Howard
27121,Richard Miller
27140,Thomas E. Sniegoski
27157,Tim Flannery
27158,Richard Giannone
27167,Peter Watts
27206,Nancy Holder
27209,Amber Benson
27276,Robert Charles Wilson
27281,Bill O'Reilly
27287,Richard Eyre
27318,Jon Scieszka
27372,Kazu Kibuishi
27379,Philip Reeve
27388,Kevin Kelly
27397,Benjamin Hoff
27398,Joshua Harris
27427,Lydia Davis
27487,Elizabeth Smart
27498,Erin Hunter
27500,Angela Carter
27510,Alex George
27528,Nalo Hopkinson
27549,Daniel Heller-Roazen
27604,Shaunti Feldhahn
27621,Carolyn Mackler
27692,Nancy Pearcey
27694,Charles W. Colson
27704,Steven Brust
27721,Jeffrey S. Young
27740,Marti Olsen Laney
27779,Caleb Carr
27804,John Katzenbach
27836,David Oliver Relin
27837,Greg Mortenson
27841,Pat Cadigan
27847,Lisa Kleypas
27852,Anita Barrows
27855,William H. Gass
27861,Ian Falconer
27874,David Liss
27903,Marie-Louise von Franz
27926,Eugene H. Peterson
27944,Robert Rankin
27991,John O'Hara
27996,Jose A. Blanco
28024,Robert James Waller
28045,Brenda Cooper
28055,James Robinson
28083,Stephen R. Lawhead
28126,Fabian Nicieza
28186,Anthony Doerr
28229,Banana Yoshimoto
28244,Anita Brookner
28273,Nina Auerbach
28324,Robbi Rodriguez
