goodreads_book_id,author_ids
39403,17059
39507,17613
39662,3389
39664,3389
39671,22302|22301
39773,13275|4530091
39795,22339|431735
39798,22339|39043
39934,12180
39999,7195
40016,7799
40051,22476
40081,21616|14474|38120
40090,22496
40117,4280
40127,22528
40152,13974
40159,22542
40160,1112988
40184,19316
40189,19316
40200,16272
40287,589
40289,589|19860
40290,589
40303,589
40313,2384|17333
40314,2384
40320,2384|17333
40328,2384|17333
40331,2384
40335,2384|17333
40378,10885|2485427
40379,10885|2485427
40385,10885
40387,10885
40388,10885
40395,10885|22653
40436,2331
40440,22665
40445,16496
40483,22692|3416814
40493,861
40495,16549
40496,22698
40526,6944
40531,22721
40806,3502
40869,5376
40929,23013
41055,16549
41064,4764
41069,23113
41219,1169504|2774340
41329,626222
41337,23284
41424,5339
41490,99044
41681,23510|277396|4404914
41694,18411
41696,18411|19486
41697,18411
41698,18411
41700,18411
41703,18411|23514
41709,18411
41757,61105
41804,16667
41810,16667
41811,16667
41818,16667
41820,16667
41821,16667
41822,16667
41865,941441
41888,435477
41899,57983|1077326|14877156
41918,23607
41952,3532
41958,3532
41962,3532
41967,3532
41977,3532|5826838|5826837
42040,947
42056,21625
42143,23704
42149,13370
42156,13370
42172,23722
42369,23821|169833
42432,58
42512,23897|23898
42573,15568
42603,16652
42607,947
42631,23987
42641,128382|235013|72230
42661,3407
42672,656983
42691,19708
42692,19708
42694,19708
42697,19708
42876,7
42899,20248
42900,20248
42932,6417
42953,7995
43035,1240
43255,24349
43325,9068
43327,9068
43328,9068
43330,9068
43369,3956
43448,1353301
43490,1353301
43509,1077326
43545,426944
43574,5129
43603,24508
43612,24514|4978
43615,3389
43641,24556
43691,1351903
43702,1351903
43717,12772
43722,12772|24599
43739,12772|24605
43758,7577
43763,7577
43781,7577
43799,17553|7577
43814,7577
43818,24648|3222597|5204504|7457611|7577
43841,24655
43885,3441
43886,3441
43892,3441
43916,8588
43919,8588
43924,24689
43926,24689
43927,24689
43929,24689
43933,24689
43980,1462
44011,11586
44133,947
44170,24818
44184,13291
44187,15872
44190,24827
44234,24846
44236,24846
44255,19316
44323,9072
44516,4273
44521,4273|14038695
44543,23613
44559,6343|25002
44597,25022
44652,25052
44659,8732
44660,8732
44687,8732
44766,7031
44882,25169
45032,1265
45100,25307
45101,25307
45102,25307
45106,25307
45107,25307
45112,25307
45162,25334
45181,7935185
45195,86404|2515|39847
45220,14929824|25366
45234,25372
45244,25375
45245,25375
45248,25375
45252,25375
45258,25375
45286,1438|461808
45343,25422|25421
45362,25423
45369,1462
45432,10896
45436,10896
45497,566
45546,5882
45685,3565|279134
45760,4339
45793,4624490|6247
45974,7816|179291
45978,8349
46012,11349
46019,344522
46132,6765|26993
46164,3190
46167,1455
46168,1455
46169,1455
46170,1455
46171,25824|3071164
46180,139372
46181,1467
46182,7970
46199,7906|1597298|652001
46204,5285
46227,25864|13275
46231,24956|24957
46266,6904638
46270,6068665|25885|4831495
46277,25892
46292,15291385
46349,25926
46456,14160
46465,26024
46601,6492
46614,5672
46623,12479
46654,16667
46677,3080|135834
46756,3472
46769,1036615|31683
46774,14965|33532
46777,25422
46787,26242
46799,69007|5158478
46908,26306|17406|1313638
46913,5660266|39821|3149813
46945,26335|53010|16481
47021,947
47180,4261
47212,10746
47241,26546
47281,2493
47301,2983735|406510|4442929
47323,3873|26615|7728|17027176
47528,4260
47532,1077326
47558,21578
47559,21578
47573,4260
47587,4260
47588,9558
47615,8347
47617,8347
47618,8347
47619,8347
47622,8347
47626,8347
47627,8347|2837486
47645,8347
47668,1285555
47699,1221698|188344
47700,1221698|10365
47709,9345
47720,1221698|105518|2719|205493|10365|38328|31795|260429|21709|321799
47731,17577
47755,26819
47780,26826|460447
47878,6206
47905,26878
47907,26878
47954,26897
47956,26897
47957,26897
47970,26906
47989,1654
47990,1654
47994,1654
48090,26917
48116,26917
48119,26917
48132,26957|4369777
48162,26917
48203,881203|1169504
48318,1388082|3860622
48323,16290
48328,27069
48467,22694
48758,27398
48764,6001|3864880|5415434
48795,6001|1369300
48800,2533
48855,3720|44566|14116317
48858,2533
48862,2533|4128
49011,27500
49041,941441
49116,1077326|2927
49130,1077326|2927
49190,26930|460853
49221,1069006
49250,5882
49269,27694|27692
49312,27721|10952
49322,27740
49436,27837|27836
49455,3137322|454039|4958463|4610607|3007923|3357|179329|82096|7418270|222436|3358
49488,27874
49491,27874
49552,957894|5744|4065222|6904185
49596,123715
49609,27944
49628,6538289
49703,11630
49750,1406384
49851,3401
49852,1077326|2927
49891,656983
50014,1630
50015,1630
50033,1630
50035,1630
50051,1055
50091,16667
50140,1742|15929
50144,28229|3973352
50146,28229|547271
50159,28229
50221,5282
50244,2001717
50246,2001717|270659
50275,26335|89815
50323,19928|7103|1397710
50365,28345
50376,18514
50396,1265|362983|64129|446268
50420,13450|50060
50453,13275
50466,13275
50469,13275|4878196
50605,6343|7849325
50618,296961
50667,28517
50695,463
50696,463
50717,10359
50750,28550
50755,28550
50788,28550
50799,28574
50807,28576|3229993
50827,239579|6404
50833,22485
50848,205|925|3198696|3335063
50851,205
50854,205
50925,1046844
50930,7625163|15412
50968,1077326|2927
51068,16927
51069,28707
51070,28707
51071,28707
51078,19886|28709|61925|190062|415768|89150
51079,19886|28709|28712|28710|61913
51080,28710
51113,28719
51167,28756
51190,28778|28777
51244,21578
51245,21578
51362,18282
51364,643
51428,2526
51430,28947
51496,854076|5152|22018|16560
51497,854076|29004
51506,10747|16001|4339
51654,158504
51737,2987
51738,2987
51744,29073
51783,17854|16953756
51799,29227|3035912
51827,3472
51877,5001
51881,3503
51893,1938|14824
51964,4763
51985,1466|17131|59948|5788696
52036,1113469|8463
52090,12806
52108,5854
52277,5132
52350,8050
52357,4699102|29574
52367,15085|29578|321799
52372,7907
52373,7907
52528,9388
52529,29655
52560,18
52629,10366
52635,10366
52639,10366
52640,10366
52778,10108
52783,4391|705963
52823,29837|23788
52879,4174
53003,29952|1466|155342
53061,19405|66349|1432
53064,19405|10749
53101,30013|9399|18540
53410,25824|225041
53413,25824|50060
53495,11633
53496,11633
53498,11633
53625,3780
53628,15420
53639,5668|15082331
53672,3487
53683,3487|1518315
53732,58
53764,58
53809,566
53817,9204
53834,9204
53925,22515
53926,22515
53969,22515|2599
53970,22515|50060
54120,1285555|24758
54121,1285555
54258,30681|16118708
54270,30691
54356,18684
54479,696805|164189|33297
54492,30775
54499,4785|33949|10749
54529,3878
54596,209672|2014|54620
54741,30898
54807,1055
54812,1055
54984,31003
55013,7031
55019,7031
55021,7031
55386,10356
55399,31232
55546,31321|31320
55776,9685
55981,31624
56034,10039
56083,585|84484
56353,13891
56373,25334
56396,6264
56466,31934
56616,14473
56627,5570250
56634,6264
56842,575
56919,30195
57014,989968
57015,989968
57261,8688|10517
57586,563720
57891,32595|8486
57936,2875209
57948,15085|12740|29578
58077,17061
58087,32665
58128,32731|32733|32732|342
58230,30091
58314,32878|32877
58350,13730
58438,19708
58696,239579|63801
58889,8596
58890,8596
58893,8596
58894,8596
58922,18479|18480
59091,17326|25809
59149,25573|591609|591608
59219,3389|6941
59250,33461|65967|26291
59664,6255|456986
59715,13778
59716,6765
59780,155517|6921
59805,625
59807,625
59810,625
59813,625
59821,625
59822,625
59823,625
59825,625
59829,625
59830,625
59836,14255
59843,14255
59846,14255
59854,14255
59881,14255
59887,14255
59921,874602
59922,14255
59924,874602
59952,15085|29578
59960,15085|12740|29578
59962,15091|15085|8314502
59966,15085
59969,15085
59978,15085
59980,15085|28995|821898|28710
60080,11038|1860755|265545
60106,155517
60113,33907
60132,16939
60147,16939
60154,16939
60179,3242|5044885
60211,23069
60215,23069
60220,33952
60223,33952
60229,33958
60294,397
60400,34049
60411,5363|89497|12757|18810|10306|1068644|89368|61374|306740|161079|3002836
60483,431149
60737,34191
60738,1967
60792,457
60836,20602
60837,20602
60885,34261
60930,29535
60931,29535
60932,29535
60933,29535
61049,34336
61115,3058
61130,1455
61179,12534
61329,34517|651457
61354,13275|5866191
61463,34589|56968
61497,34614
61535,1194
61539,4735497
61550,14772624
61663,10538|10537
61666,10538
61773,34773
61880,16094
61884,16094
61886,16094
61898,16094
61901,16094
61903,16094
61905,16094
61909,16094
61916,16094
61924,26
61926,26
61938,26
61940,26
61950,26
61959,26
61974,26
61986,3619
62004,3619
62005,3619|27075|348401
62012,3619
62031,34878|285212
62258,21155
62291,346732
62446,1244|172551
62530,1654
62567,2918
62772,16061597|396340|383660
62793,35258|4702
62794,35258
62798,35258|4136952
62805,35258|3850489
62953,5129
62992,20295
63031,72039|16433342
63032,72039
63033,72039|723942
63251,35563
63580,14255
63697,843200
63720,1654
63729,35840
63742,20295|3876149
63837,9388
63913,7970
63920,4610
64216,1654
64218,1654
64251,36203
64255,16549
64338,2001324
64394,16147
64397,16147
64467,12534
64481,36346
64533,36378
64551,34589|56968
64582,10401
64666,843200
64794,26975
64857,9559
64864,9559
64895,1847
64949,151901|9355
65030,4764
65070,21616
65091,272814
65094,272814
65111,36746|44524
65113,36746|44524
65118,36746|44524
65119,36746|44524
65152,104713|690859
65172,119735
65188,25575
65210,35771|32360
65213,34632|34786
65397,36935
65399,36935
65438,569|1161105
65497,4049
65605,1069006
65641,1069006|25523
65645,1069006|25523
66080,37249
66370,5858|3389
66414,36913|29963
66470,19697
66504,16549
66507,16549
66510,16549
66518,16549
66526,16549
66528,16549
66534,16549
66537,16549
66559,2383
66657,24902|26414
66659,24902
66675,1023510
66692,1023510
66693,1023510
66695,1023510
66797,656983
66857,10917
67006,37748
67100,3369
67238,52601
67243,30095
67376,875661|37990
67512,38065
67513,38066
67522,7440|1215
67697,38185
67700,38185
67862,55813
67890,38285|641268|357223|53903
67896,2622245|1226095|38289|192322|17940
67931,27804
67996,656983|9533
68041,874602
68093,16290
68095,16290
68098,16290
68099,16290
68210,7491
68378,869|868
68400,38531
68427,38550
68428,38550
68429,38550
68483,16094
68487,25307
68488,25307
68494,33918
68495,33918
68497,33918
68498,33918
68520,12542
68524,12542
68527,12542
68528,12542
68530,12542
68531,12542
68542,14577687|241287|535534|5634678
68591,566|293115
68783,4376
68843,9494
69091,39326|39329
69139,38954
69477,6412
69609,35771
69617,397
69622,397
69625,397
69629,397
69637,397|12474
69638,397
69646,397
69647,397
69652,397
69711,39237
69797,34604|205902
69930,6570
69935,6570
70088,17526|5293
70101,7617|46465|134769
70105,7617
70241,7010931
70256,7010931
70401,1742
70487,13778
70509,12437
70582,22548
70787,16667
70885,13275
70896,13275
70897,8719
70947,3618
70948,3618
70949,3618
71014,4624490
71135,3190|7325421
71252,1221698|40292|89468|19291|188344|2896686|10763|114430|14022|321799|779
71296,1041311|26082
71297,1041311|26082
71299,1041311|26082
71301,1041311|26082
71332,5021508
71467,22663
71651,9759
71675,16290
71783,40552
71811,40563
71845,40577
71868,28756
71943,1113469|14344918
72003,35822
72111,7338|40749|13265
72148,8170
72159,7751
72193,1077326
72196,1077326|2768473
72228,3535
72229,9890
72579,3472
72623,16961
72741,6331
72822,21625
72854,41193
72855,41193
72929,25334
72973,701124
72978,947
73051,40119
73064,41313
73070,41313
73080,41313
73084,41313
73086,41313
73089,41313
73090,41313
73095,41313
73100,41313
73184,9074
73297,6492
73385,28574
73437,6223
73654,41749|41748
73716,4694
73797,630|2877851
73860,7623849
73906,28083
73928,28083
73932,28083
73960,545254|685236
74036,17065
74169,2737
74270,42110
74273,42110
74275,42110
74389,861
74403,23129
74462,12034
74586,1630
74595,10087|252792
74696,632451|42354
74731,16218
74757,988142|30916|13663
74776,4043
74786,4043
74821,42437
74928,17272|42506
74997,10657
75024,3621
75162,42661
75479,598299
75504,42920
75641,42993
75786,4339|3371
75812,43127
76171,43298|157732
76179,6218
76412,3510
76423,2911935
76431,2911935
76479,15811
76507,6580622|255721
76527,22796|43532
76579,43554
76611,6637
76620,7717
76633,30748
76688,16667
76704,43613
76706,43613
76740,10992
76742,43624
76758,17613
76765,17613
76778,1630
76811,16094
76816,7031
76826,957894|2435
76852,8842|43668
76909,43698
76910,43698
76986,43704
77013,3535
77037,932179
77092,15141
77111,20034|3231|18217
77142,1873
77163,3536
77197,25307
77203,569
77231,3340|4112157
77236,20035|3231|18217
77244,2014
77255,6760
77262,3541
77270,6989
77273,5918
77276,106
77287,8875|7734300
77298,22515|7690
77344,3347
77368,5339
77390,5350
77391,5350
77395,5350
77425,5600
77426,5600
77427,5600
77430,5600
77431,5600
77434,5600
77448,24655
77449,24655
77462,22996
77463,22996
77514,5922
77522,1077326|2927
77523,1077326|2927
77531,819789
77532,819789
77554,12034
77565,2687
77566,2687
77604,41112|13371
77609,41112|43763
77621,41112|9556
77661,44023
77694,1244
77699,457
77711,44037
77738,10517
77740,10517
77743,10517
77746,10517|8688
77766,5300|30916
77773,14032
77786,12479
77787,12479
77810,44085|183680
77995,18791
78024,44202
78070,38598
78129,5091
78131,32498
78393,9990
78411,36746|44524
78418,36746|44524
78433,3472
78508,44565
78629,44578
78887,9388
78895,44844
79257,1221698
79426,24514|90560|325407|1624574
79428,1069006
79429,25545
79484,45191
79548,45230
79550,45230|61088|235944
79649,5031025|57501
79673,45315
79766,9826601|3882512|48628|8196096|3882513|490590
79876,45465
79885,12470
80081,7929831|1654731|5323644
80155,32643
80313,45726|17861
80324,11038|40718|85261
80349,106
80369,1260|46465|603218|780604|4793303
80447,1938|14824
80458,10017|2766|45812
80491,2001324
80521,2730977|2991823|219655
80566,7136914
80616,16927
80628,7153
80630,19696
80631,19696
80660,45922
80834,46027
80890,19405|60286|43226
81069,25
81078,36122
81107,46174|4112157
81130,18684
81332,1041311|26082
81524,46474
81612,46540
81617,46540
81779,879|596049
81884,46749
81940,46786
81959,8446
81992,8794
82120,45396
82346,947|569383|8140
82434,47104
82549,28756|3461032
82747,6104
82780,47290
82781,47290
82861,32468|3956
82965,47391
82970,316
82991,6861265|804604
83017,47421|87952
83083,5023
83137,47499
83143,47499
83144,47499
83146,47499
83346,8164|180439|220245
83369,47672|428566
83477,13900
83674,28024
83829,47991
83927,48067
84052,9068
84060,10087|231313
84073,19954
84074,19954
84076,19954
84119,1069006
84132,4430
84135,4430
84136,4430
84139,4430
84140,4430
84142,4430
84144,4430
84145,4430
84147,4430
84151,4430
84156,723801|4430|17061|10746|1356336|15292|17060|17063|33502
84159,5600
84369,1069006
84552,4841825|34850
84730,932179
84786,12470
84823,20258
84824,20258
84829,20258
84830,20258
84831,20258
84833,20258
84843,9890
84844,9890
84849,9890
84850,9890
84852,9890
84855,9890
84943,306|7672447
84945,7799
84962,8120
84979,1265
84981,1954
85301,3670
85302,630
85317,14610
85322,14610
85386,6878
85392,14989
85410,10017|45812|239622
85418,24689
85424,3389|2760606
85434,16667
85437,19697
85440,19697
85448,6942
85454,23559
85459,625
85491,625
85574,5282
85609,24556
85612,16549
85622,48940
85665,48965
85730,28699
85736,18411|23513
85737,18411
85826,49083|27549
85863,49111
85867,49111
85935,2438|849615|710764
85957,7625163|15412
85958,7625163|15412
85990,49177
86036,5657
86147,14079
86236,49347
86321,625
86336,1216116
86441,43613
86442,43613
86444,43613
86445,43613
86447,43613
86499,43613
86643,49612
86663,2384
86666,5791
86737,23138
86830,18357
87060,8146
87226,12696
87273,3618
87280,50071|66349
87282,50071|99473|35099
87346,5031025|7114696
87424,2802356|913590|85169
87425,2802356|913590|85169
87476,1184434|50218
87490,8154
87580,50314|40229
87635,50325|477798
87958,9890
87976,1879|162024
87985,8146
88043,3072763
88057,2609
88061,6356
88072,4763
88077,19405|60286
